hour,power,driving,fraction,E_cap
347,12653.8619,3518.133034,0.172413793,146784.7981
348,7755.59278,3801.85344,0.10567297,146784.7981
349,6775.938955,3858.597521,0.092324805,146784.7981
350,2530.772381,4104.48854,0.034482759,146784.7981
351,2530.772381,4104.48854,0.034482759,146784.7981
352,3020.599293,4076.116499,0.041156841,146784.7981
353,4326.804393,4000.457724,0.058954394,146784.7981
354,7265.765868,3830.225481,0.098998888,146784.7981
355,15347.90992,3362.086811,0.209121246,146784.7981
356,31022.37112,2454.181512,0.42269188,146784.7981
357,42125.11447,1811.081925,0.573971079,146784.7981
358,49309.24252,1394.958663,0.67185762,146784.7981
359,57228.11093,936.2773397,0.779755284,146784.7981
360,63922.41207,548.5261182,0.870967742,146784.7981
361,65759.26299,442.130966,0.895995551,146784.7981
362,67596.11391,335.7358137,0.921023359,146784.7981
363,65473.53063,458.681323,0.892102336,146784.7981
364,64248.96335,529.6114245,0.87541713,146784.7981
365,63269.30952,586.3555057,0.862068966,146784.7981
366,62534.56915,628.9135666,0.852057842,146784.7981
367,60656.89932,737.6730555,0.82647386,146784.7981
368,55350.4411,1045.036829,0.754171301,146784.7981
369,46207.0054,1574.648253,0.629588432,146784.7981
370,25715.9129,2761.545285,0.350389321,146784.7981
371,12653.8619,3518.133034,0.172413793,146784.7981
372,7755.59278,3801.85344,0.10567297,146784.7981
373,6775.938955,3858.597521,0.092324805,146784.7981
374,2530.772381,4104.48854,0.034482759,146784.7981
375,2530.772381,4104.48854,0.034482759,146784.7981
376,3020.599293,4076.116499,0.041156841,146784.7981
377,4326.804393,4000.457724,0.058954394,146784.7981
378,7265.765868,3830.225481,0.098998888,146784.7981
379,15347.90992,3362.086811,0.209121246,146784.7981
380,31022.37112,2454.181512,0.42269188,146784.7981
381,42125.11447,1811.081925,0.573971079,146784.7981
382,49309.24252,1394.958663,0.67185762,146784.7981
383,57228.11093,936.2773397,0.779755284,146784.7981
384,63922.41207,548.5261182,0.870967742,146784.7981
385,65759.26299,442.130966,0.895995551,146784.7981
386,67596.11391,335.7358137,0.921023359,146784.7981
387,65473.53063,458.681323,0.892102336,146784.7981
388,64248.96335,529.6114245,0.87541713,146784.7981
389,63269.30952,586.3555057,0.862068966,146784.7981
390,62534.56915,628.9135666,0.852057842,146784.7981
391,60656.89932,737.6730555,0.82647386,146784.7981
392,55350.4411,1045.036829,0.754171301,146784.7981
393,46207.0054,1574.648253,0.629588432,146784.7981
394,25715.9129,2761.545285,0.350389321,146784.7981
395,12653.8619,3518.133034,0.172413793,146784.7981
396,7755.59278,3801.85344,0.10567297,146784.7981
397,6775.938955,3858.597521,0.092324805,146784.7981
398,2530.772381,4104.48854,0.034482759,146784.7981
399,2530.772381,4104.48854,0.034482759,146784.7981
400,3020.599293,4076.116499,0.041156841,146784.7981
401,4326.804393,4000.457724,0.058954394,146784.7981
402,7265.765868,3830.225481,0.098998888,146784.7981
403,15347.90992,3362.086811,0.209121246,146784.7981
404,31022.37112,2454.181512,0.42269188,146784.7981
405,42125.11447,1811.081925,0.573971079,146784.7981
406,49309.24252,1394.958663,0.67185762,146784.7981
407,57228.11093,936.2773397,0.779755284,146784.7981
408,63922.41207,548.5261182,0.870967742,146784.7981
409,65759.26299,442.130966,0.895995551,146784.7981
410,67596.11391,335.7358137,0.921023359,146784.7981
411,65473.53063,458.681323,0.892102336,146784.7981
412,64248.96335,529.6114245,0.87541713,146784.7981
413,63269.30952,586.3555057,0.862068966,146784.7981
414,62534.56915,628.9135666,0.852057842,146784.7981
415,60656.89932,737.6730555,0.82647386,146784.7981
416,55350.4411,1045.036829,0.754171301,146784.7981
417,46207.0054,1574.648253,0.629588432,146784.7981
418,25715.9129,2761.545285,0.350389321,146784.7981
419,12653.8619,3518.133034,0.172413793,146784.7981
420,7755.59278,3801.85344,0.10567297,146784.7981
421,6775.938955,3858.597521,0.092324805,146784.7981
422,2530.772381,4104.48854,0.034482759,146784.7981
423,2530.772381,4104.48854,0.034482759,146784.7981
424,3020.599293,4076.116499,0.041156841,146784.7981
425,4326.804393,4000.457724,0.058954394,146784.7981
426,7265.765868,3830.225481,0.098998888,146784.7981
427,15347.90992,3362.086811,0.209121246,146784.7981
428,31022.37112,2454.181512,0.42269188,146784.7981
429,42125.11447,1811.081925,0.573971079,146784.7981
430,49309.24252,1394.958663,0.67185762,146784.7981
431,57228.11093,936.2773397,0.779755284,146784.7981
432,63922.41207,548.5261182,0.870967742,146784.7981
433,65759.26299,442.130966,0.895995551,146784.7981
434,67596.11391,335.7358137,0.921023359,146784.7981
435,65473.53063,458.681323,0.892102336,146784.7981
436,64248.96335,529.6114245,0.87541713,146784.7981
437,63269.30952,586.3555057,0.862068966,146784.7981
438,62534.56915,628.9135666,0.852057842,146784.7981
439,60656.89932,737.6730555,0.82647386,146784.7981
440,55350.4411,1045.036829,0.754171301,146784.7981
441,46207.0054,1574.648253,0.629588432,146784.7981
442,25715.9129,2761.545285,0.350389321,146784.7981
443,12653.8619,3518.133034,0.172413793,146784.7981
444,7755.59278,3801.85344,0.10567297,146784.7981
445,6775.938955,3858.597521,0.092324805,146784.7981
446,2530.772381,4104.48854,0.034482759,146784.7981
447,2530.772381,4104.48854,0.034482759,146784.7981
