hour,power,driving,fraction,E_cap
340,26576.57628,219.0737047,0.87541713,60717.51481
341,26171.34259,242.5458873,0.862068966,60717.51481
342,25867.41732,260.1500243,0.852057842,60717.51481
343,25090.71941,305.1383744,0.82647386,60717.51481
344,22895.70358,432.2793637,0.754171301,60717.51481
345,19113.52246,651.3530684,0.629588432,60717.51481
346,10637.38441,1142.312889,0.350389321,60717.51481
347,5234.268518,1455.275324,0.172413793,60717.51481
348,3208.10006,1572.636237,0.10567297,60717.51481
349,2802.866368,1596.10842,0.092324805,60717.51481
350,1046.853704,1697.821211,0.034482759,60717.51481
351,1046.853704,1697.821211,0.034482759,60717.51481
352,1249.47055,1686.08512,0.041156841,60717.51481
353,1789.782138,1654.788877,0.058954394,60717.51481
354,3005.483214,1584.372329,0.098998888,60717.51481
355,6348.66117,1390.726822,0.209121246,60717.51481
356,12832.40024,1015.171899,0.42269188,60717.51481
357,17425.04874,749.1538294,0.573971079,60717.51481
358,20396.76248,577.02449,0.67185762,60717.51481
359,23672.40149,387.2910137,0.779755284,60717.51481
360,26441.49839,226.8977656,0.870967742,60717.51481
361,27201.31156,182.8874231,0.895995551,60717.51481
362,27961.12473,138.8770807,0.921023359,60717.51481
363,27083.1184,189.7334764,0.892102336,60717.51481
364,26576.57628,219.0737047,0.87541713,60717.51481
365,26171.34259,242.5458873,0.862068966,60717.51481
366,25867.41732,260.1500243,0.852057842,60717.51481
367,25090.71941,305.1383744,0.82647386,60717.51481
368,22895.70358,432.2793637,0.754171301,60717.51481
369,19113.52246,651.3530684,0.629588432,60717.51481
370,10637.38441,1142.312889,0.350389321,60717.51481
371,5234.268518,1455.275324,0.172413793,60717.51481
372,3208.10006,1572.636237,0.10567297,60717.51481
373,2802.866368,1596.10842,0.092324805,60717.51481
374,1046.853704,1697.821211,0.034482759,60717.51481
375,1046.853704,1697.821211,0.034482759,60717.51481
376,1249.47055,1686.08512,0.041156841,60717.51481
377,1789.782138,1654.788877,0.058954394,60717.51481
378,3005.483214,1584.372329,0.098998888,60717.51481
379,6348.66117,1390.726822,0.209121246,60717.51481
380,12832.40024,1015.171899,0.42269188,60717.51481
381,17425.04874,749.1538294,0.573971079,60717.51481
382,20396.76248,577.02449,0.67185762,60717.51481
383,23672.40149,387.2910137,0.779755284,60717.51481
384,26441.49839,226.8977656,0.870967742,60717.51481
385,27201.31156,182.8874231,0.895995551,60717.51481
386,27961.12473,138.8770807,0.921023359,60717.51481
387,27083.1184,189.7334764,0.892102336,60717.51481
388,26576.57628,219.0737047,0.87541713,60717.51481
389,26171.34259,242.5458873,0.862068966,60717.51481
390,25867.41732,260.1500243,0.852057842,60717.51481
391,25090.71941,305.1383744,0.82647386,60717.51481
392,22895.70358,432.2793637,0.754171301,60717.51481
393,19113.52246,651.3530684,0.629588432,60717.51481
394,10637.38441,1142.312889,0.350389321,60717.51481
395,5234.268518,1455.275324,0.172413793,60717.51481
396,3208.10006,1572.636237,0.10567297,60717.51481
397,2802.866368,1596.10842,0.092324805,60717.51481
398,1046.853704,1697.821211,0.034482759,60717.51481
399,1046.853704,1697.821211,0.034482759,60717.51481
400,1249.47055,1686.08512,0.041156841,60717.51481
401,1789.782138,1654.788877,0.058954394,60717.51481
402,3005.483214,1584.372329,0.098998888,60717.51481
403,6348.66117,1390.726822,0.209121246,60717.51481
404,12832.40024,1015.171899,0.42269188,60717.51481
405,17425.04874,749.1538294,0.573971079,60717.51481
406,20396.76248,577.02449,0.67185762,60717.51481
407,23672.40149,387.2910137,0.779755284,60717.51481
408,26441.49839,226.8977656,0.870967742,60717.51481
409,27201.31156,182.8874231,0.895995551,60717.51481
410,27961.12473,138.8770807,0.921023359,60717.51481
411,27083.1184,189.7334764,0.892102336,60717.51481
412,26576.57628,219.0737047,0.87541713,60717.51481
413,26171.34259,242.5458873,0.862068966,60717.51481
414,25867.41732,260.1500243,0.852057842,60717.51481
415,25090.71941,305.1383744,0.82647386,60717.51481
416,22895.70358,432.2793637,0.754171301,60717.51481
417,19113.52246,651.3530684,0.629588432,60717.51481
418,10637.38441,1142.312889,0.350389321,60717.51481
419,5234.268518,1455.275324,0.172413793,60717.51481
420,3208.10006,1572.636237,0.10567297,60717.51481
421,2802.866368,1596.10842,0.092324805,60717.51481
422,1046.853704,1697.821211,0.034482759,60717.51481
