hour,power,driving,fraction,E_cap
261,95148.16219,4090.697886,0.573971079,331543.4024
262,111374.9805,3150.798633,0.67185762,331543.4024
263,129261.3599,2114.77332,0.779755284,331543.4024
264,144381.8043,1238.958107,0.870967742,331543.4024
265,148530.7067,998.6429566,0.895995551,331543.4024
266,152679.6091,758.3278066,0.921023359,331543.4024
267,147885.3219,1036.025313,0.892102336,331543.4024
268,145119.3869,1196.235413,0.87541713,331543.4024
269,142906.6389,1324.403493,0.862068966,331543.4024
270,141247.078,1420.529553,0.852057842,331543.4024
271,137005.9777,1666.18504,0.82647386,331543.4024
272,125020.2596,2360.428806,0.754171301,331543.4024
273,104367.9453,3556.66422,0.629588432,331543.4024
274,58084.6339,6237.513226,0.350389321,331543.4024
275,28581.32779,7946.420959,0.172413793,331543.4024
276,17517.588,8587.261359,0.10567297,331543.4024
277,15304.84004,8715.429439,0.092324805,331543.4024
278,5716.265558,9270.824453,0.034482759,331543.4024
279,5716.265558,9270.824453,0.034482759,331543.4024
280,6822.639537,9206.740413,0.041156841,331543.4024
281,9772.970147,9035.849639,0.058954394,331543.4024
282,16411.21402,8651.345399,0.098998888,331543.4024
283,34666.38467,7593.958739,0.209121246,331543.4024
284,70070.352,5543.26946,0.42269188,331543.4024
285,95148.16219,4090.697886,0.573971079,331543.4024
286,111374.9805,3150.798633,0.67185762,331543.4024
287,129261.3599,2114.77332,0.779755284,331543.4024
288,144381.8043,1238.958107,0.870967742,331543.4024
289,148530.7067,998.6429566,0.895995551,331543.4024
290,152679.6091,758.3278066,0.921023359,331543.4024
291,147885.3219,1036.025313,0.892102336,331543.4024
292,145119.3869,1196.235413,0.87541713,331543.4024
293,142906.6389,1324.403493,0.862068966,331543.4024
294,141247.078,1420.529553,0.852057842,331543.4024
295,137005.9777,1666.18504,0.82647386,331543.4024
296,125020.2596,2360.428806,0.754171301,331543.4024
297,104367.9453,3556.66422,0.629588432,331543.4024
298,58084.6339,6237.513226,0.350389321,331543.4024
299,28581.32779,7946.420959,0.172413793,331543.4024
300,17517.588,8587.261359,0.10567297,331543.4024
301,15304.84004,8715.429439,0.092324805,331543.4024
302,5716.265558,9270.824453,0.034482759,331543.4024
303,5716.265558,9270.824453,0.034482759,331543.4024
304,6822.639537,9206.740413,0.041156841,331543.4024
305,9772.970147,9035.849639,0.058954394,331543.4024
306,16411.21402,8651.345399,0.098998888,331543.4024
307,34666.38467,7593.958739,0.209121246,331543.4024
308,70070.352,5543.26946,0.42269188,331543.4024
309,95148.16219,4090.697886,0.573971079,331543.4024
310,111374.9805,3150.798633,0.67185762,331543.4024
311,129261.3599,2114.77332,0.779755284,331543.4024
312,144381.8043,1238.958107,0.870967742,331543.4024
313,148530.7067,998.6429566,0.895995551,331543.4024
314,152679.6091,758.3278066,0.921023359,331543.4024
315,147885.3219,1036.025313,0.892102336,331543.4024
316,145119.3869,1196.235413,0.87541713,331543.4024
317,142906.6389,1324.403493,0.862068966,331543.4024
318,141247.078,1420.529553,0.852057842,331543.4024
319,137005.9777,1666.18504,0.82647386,331543.4024
320,125020.2596,2360.428806,0.754171301,331543.4024
321,104367.9453,3556.66422,0.629588432,331543.4024
322,58084.6339,6237.513226,0.350389321,331543.4024
323,28581.32779,7946.420959,0.172413793,331543.4024
324,17517.588,8587.261359,0.10567297,331543.4024
325,15304.84004,8715.429439,0.092324805,331543.4024
326,5716.265558,9270.824453,0.034482759,331543.4024
